manufacturer,mpn,part_label,category,kind,observed_property,actuatable_property,feature_of_interest,vcc_min,vcc_max,logic_level,i_active_mA,i_idle_uA,iface,i2c_addr_default,i2c_addr_range,spi_max_mhz,uart_baud,sample_rate_max_hz,latency_ms,accuracy_pct,range_min,range_max,units,datasheet_url,product_url,offer_price,currency,lifecycle,notes,package_case,pin_count,temp_min_c,temp_max_c,clock_mhz
Generic,DHT11,DHT11 Temp/Humidity,sensor,temp_humidity,temperature|humidity,,room_air,3.5,5.5,,,,Digital,,,,,,,5.0,0.0,50.0,degC,,,,,,,,,,,
Bosch,BMP180,BMP180 Barometer,sensor,pressure,pressure|temperature,,room_air,1.8,3.6,,,,I2C,0x77,,,,,,,,,,,,5.9071,USD,,,,,,,
Dallas,DS18B20,DS18B20 Temp Probe,sensor,temperature,temperature,,liquid,3.0,5.5,,,,OneWire,,,,,,,,-55.0,125.0,degC,,,1.75,USD,,Waterproof available,,,,,
Analog Devices,TMP36,TMP36 Analog Temp,sensor,temperature,temperature,,pcb|device,2.7,5.5,,,,ADC,,,,,,,,,,,,,0.54,USD,,Simple analog output,,,,,
AMS,CCS811,CCS811 Air Quality,sensor,gas,eCO2|TVOC,,room_air,1.8,3.3,,,,I2C,0x5A,,,,,,,,,,,,,,,,,,,,
Generic,MQ-2,MQ-2 Gas Sensor,sensor,gas,smoke|lpg|propane,,room_air,5.0,5.0,,,,ADC|Digital,,,,,,,,,,,,,,,,Heater needs warmup,,,,,
Generic,HC-SR501,HC-SR501 PIR,sensor,motion,motion,,human_presence,4.5,20.0,3.3,,,GPIO,,,,,,,,,,,,,,,,Infrared motion,,,,,
STMicro,VL53L0X,VL53L0X ToF,sensor,distance,distance,,obstacle_proximity,2.6,3.5,,,,I2C,0x29,,,,,,,,200.0,cm,,,7.7013,USD,,Laser Time-of-Flight,,,,,
InvenSense,MPU-6050,MPU-6050 IMU,sensor,imu,acceleration|angular_velocity,,device_orientation,2.3,3.4,,,,I2C,0x68,,,,,,,,,,,,3.439,EUR,,6-DOF,,,,,
Analog Devices,ADXL345,ADXL345 Accelerometer,sensor,accelerometer,acceleration,,device_motion,2.0,3.6,,,,I2C|SPI,0x53,,,,,,,,,,,,1.0,USD,,,,,,,
Generic,GL5528,LDR Photoresistor,sensor,light,illuminance,,ambient_light,0.0,100.0,,,,ADC,,,,,,,,,,,,,,,,Passive component,,,,,
AMS,TSL2561,TSL2561 Lux Sensor,sensor,light,illuminance,,ambient_light,2.7,3.6,,,,I2C,0x39,,,,,,,,,,,,1.474,EUR,,,,,,,
Generic,TTP223,Capacitive Touch TTP223,sensor,touch,touch,,user_input,2.0,5.5,,,,GPIO,,,,,,,,,,,,,,,,Single pad,,,,,
TI,INA219,INA219 Current Sensor,sensor,current,current|voltage|power,,circuit_power,3.0,5.5,,,,I2C,0x40,,,,,,,,,,,,0.295,EUR,,High side measure,,,,,
TowerPro,SG90,SG90 Micro Servo,actuator,motor_servo,,angular_position,mechanical_arm,4.8,6.0,,,,PWM,,,,,,,,0.0,180.0,deg,,,0.147,EUR,,,,,,,
Generic,28BYJ-48,28BYJ-48 Stepper + ULN2003,actuator,motor_stepper,,angular_position,precision_drive,5.0,5.0,,,,GPIO,,,,,,,,,,,,,,,,4-phase 5-wire,,,,,
STMicro,L298N Module,L298N Motor Driver,actuator,motor_driver,,motor_velocity,dc_motor,5.0,35.0,,2000.0,,GPIO|PWM,,,,,,,,,,,,,,,,,,,,,
Toshiba,TB6612FNG,TB6612FNG Driver,actuator,motor_driver,,motor_velocity,dc_motor,4.5,13.5,,1200.0,,GPIO|PWM,,,,,,,,,,,,,0.30863,USD,,Efficient dual H-bridge,,,,,
Generic,SSD1306,SSD1306 OLED 128x64,actuator,display_oled,,visual_display,user_interface,3.3,5.0,,,,I2C,0x3C,,,,,,,,,,,,,,,,,,,,
Generic,HD44780+PCF8574,16x2 LCD (I2C),actuator,display_lcd,,visual_display,user_interface,4.5,5.5,,,,I2C,0x27,,,,,,,,,,,,,,,,,,,,
Worldsemi,WS2812B,WS2812B RGB LED,actuator,led_rgb,,color|brightness,indicator_light,3.5,5.3,,,,Digital (NZR),,,,,,,,,,,,,0.10358,USD,,Neopixel compatible,,,,,
Generic,Relay 5V,Relay Module 1-Ch,actuator,relay,,power_state,appliance_power,5.0,5.0,,,,GPIO,,,,,,,,,,,,,,,,Optoisolated,,,,,
Generic,Active Buzzer,Active Buzzer,actuator,buzzer,,sound,alarm_signal,3.3,5.0,,,,GPIO,,,,,,,,,,,,,,,,,,,,,
Generic,LM2596,LM2596 Buck Converter,power,regulator,,,,3.2,40.0,,,,,,,,,,,,,,,,,,,,"Step-down, adjustable",,,,,
AMS,AMS1117-3.3,AMS1117-3.3 LDO,power,regulator,,,,4.5,15.0,,,,,,,,,,,,,,,,,0.03637,USD,,3.3V fixed output,,,,,
Generic,TP4056,TP4056 LiPo Charger,power,charger,,,,4.5,5.5,,,,USB,,,,,,,,,,,,,,,,1A charging current,,,,,
Generic,Clip-9V,9V Battery Clip,power,battery,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
Generic,Holder-18650,18650 Battery Holder,power,battery,,,,3.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
